,X.1,X,Sample_ID,Seed_Number,Length,Width,Plant_Species_Common_Name,Treatment,Germination.Date,germ,Lemur_Species,Name,GerminationTime
3168,3168,5770,AM204,4,3.01,2.63,Solanum lycopersicum,Gut-passed,8/14/23,1,L. catta,Narcissa,6
3169,3169,5771,AM204,5,3.74,2.31,Solanum lycopersicum,Gut-passed,8/14/23,1,L. catta,Narcissa,6
3170,3170,2802,AM079,1,4.24,3.46,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3171,3171,2803,AM079,2,4.49,3.68,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3172,3172,2804,AM079,3,4.51,3.57,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3173,3173,2805,AM079,4,4.43,3.46,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3174,3174,2806,AM079,5,4.25,3.46,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3175,3175,5760,AM206,1,4.25,3.92,Capsicum annuum,Gut-passed,NA,0,L. catta,Narcissa,NA
3176,3176,5819,AM237,1,2.47,1.48,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3177,3177,5820,AM237,2,2.73,1.7,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3178,3178,5821,AM237,3,2.48,1.79,Selenicereus undatus,Gut-passed,9/27/23,1,L. catta,Narcissa,22
3179,3179,5822,AM237,4,2.62,1.59,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3180,3180,5823,AM237,5,2.41,1.85,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3181,3181,5824,AM237,6,2.39,1.65,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3182,3182,5825,AM237,7,1.66,1.54,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3183,3183,5826,AM237,8,2.44,1.79,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3184,3184,5827,AM237,9,2.37,1.73,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3185,3185,5828,AM237,10,2.93,1.83,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3186,3186,5829,AM237,11,2.61,1.58,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3187,3187,5830,AM237,12,3.48,2.69,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3188,3188,5831,AM237,13,3.93,3.56,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3189,3189,5832,AM237,14,4.49,2.85,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Narcissa,8
3190,3190,5762,AM216,1,4.41,4.01,Capsicum annuum,Gut-passed,NA,0,L. catta,Narcissa,NA
3191,3191,5778,AM216,1,4.44,3.92,Capsicum annuum,"Gut-passed, Washed",8/30/23,1,L. catta,Narcissa,15
3192,3192,5779,AM216,2,2.24,1.2,Actinidia deliciosa,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3193,3193,5780,AM216,3,2.27,1.24,Actinidia deliciosa,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3194,3194,5763,AM203,1,3.51,2.85,Solanum lycopersicum,Gut-passed,8/14/23,1,L. catta,Narcissa,6
3195,3195,5764,AM203,2,10.11,4.43,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3196,3196,5765,AM203,3,11.09,4.43,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3197,3197,5766,AM203,4,9.66,4.4,Cucumis melo var. cantalupensis,Gut-passed,8/30/23,1,L. catta,Narcissa,22
3198,3198,5754,AM205,1,9.61,4.18,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3199,3199,5755,AM205,2,10.02,4.31,Cucumis melo var. cantalupensis,Gut-passed,8/14/23,1,L. catta,Narcissa,6
3200,3200,5756,AM205,3,11.19,5.05,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3201,3201,5757,AM205,4,4.15,3.78,Capsicum annuum,Gut-passed,NA,0,L. catta,Narcissa,NA
3202,3202,5758,AM205,5,4.37,3.84,Capsicum annuum,Gut-passed,9/6/23,1,L. catta,Narcissa,29
3203,3203,5759,AM205,6,4.16,3.82,Capsicum annuum,Gut-passed,NA,0,L. catta,Narcissa,NA
3204,3204,5761,AM208,1,4.21,3.86,Capsicum annuum,Gut-passed,10/25/23,1,L. catta,Narcissa,77
3205,3205,5772,AM213,1,4.47,4.04,Capsicum annuum,Gut-passed,NA,0,L. catta,Fritz,NA
3206,3206,5773,AM213,2,11.46,4.88,Cucumis melo var. cantalupensis,Gut-passed,9/6/23,1,L. catta,Fritz,28
3207,3207,5774,AM210,1,9.21,4.41,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3208,3208,5775,AM207,1,4.31,3.59,Capsicum annuum,Gut-passed,NA,0,L. catta,Narcissa,NA
3209,3209,5776,AM207,2,10.59,4.5,Cucumis melo var. cantalupensis,Gut-passed,NA,0,L. catta,Narcissa,NA
3210,3210,5777,AM207,3,9.77,4.45,Cucumis melo var. cantalupensis,Gut-passed,9/27/23,1,L. catta,Narcissa,49
3211,3211,5853,CD124,1,2.49,1.62,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3212,3212,5854,CD124,2,2.52,1.75,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3213,3213,5855,CD124,3,2.69,1.63,Selenicereus undatus,Gut-passed,9/8/23,1,L. catta,Narcissa,2
3214,3214,5856,CD124,4,2.52,1.47,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3215,3215,5857,CD124,5,2.49,1.76,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,7
3216,3216,5858,CD124,6,2.61,1.61,Selenicereus undatus,Gut-passed,9/8/23,1,L. catta,Narcissa,2
3217,3217,5859,CD124,7,2.42,1.54,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Narcissa,7
3218,3218,5860,CD124,8,2.72,1.56,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3219,3219,5861,CD124,9,2.47,1.62,Selenicereus undatus,Gut-passed,NA,0,L. catta,Narcissa,NA
3220,3220,5862,CD124,10,2.31,1.29,Selenicereus undatus,Gut-passed,9/27/23,1,L. catta,Narcissa,21
3221,3221,5863,CD124,11,4.36,3.21,Solanum lycopersicum,Gut-passed,9/27/23,1,L. catta,Narcissa,21
3222,3222,5864,CD124,12,3.61,2.76,Solanum lycopersicum,Gut-passed,9/8/23,1,L. catta,Narcissa,2
3223,3223,5865,CD124,13,3.82,2.74,Solanum lycopersicum,Gut-passed,9/8/23,1,L. catta,Narcissa,2
3224,3224,5866,CD124,14,3.99,2.92,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Narcissa,7
3225,3225,5867,CD124,15,3.95,3.06,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Narcissa,7
3226,3226,5868,CD125,1,2.72,1.64,Selenicereus undatus,"Gut-passed, Washed",10/18/23,1,L. catta,Narcissa,42
3227,3227,5869,CD125,2,2.58,1.51,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Narcissa,49
3228,3228,5870,CD125,3,2.51,1.59,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3229,3229,5871,CD125,4,2.56,1.63,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3230,3230,5872,CD125,5,2.3,1.49,Selenicereus undatus,"Gut-passed, Washed",10/18/23,1,L. catta,Narcissa,42
3231,3231,5873,CD125,6,2.71,1.76,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Narcissa,7
3232,3232,5874,CD125,7,2.62,1.49,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3233,3233,5875,CD125,8,2.56,1.54,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3234,3234,5876,CD125,9,2.52,1.45,Selenicereus undatus,"Gut-passed, Washed",9/22/23,1,L. catta,Narcissa,16
3235,3235,5877,CD125,10,2.56,1.57,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
3236,3236,5878,CD125,11,4.72,3.13,Solanum lycopersicum,"Gut-passed, Washed",9/13/23,1,L. catta,Narcissa,7
3237,3237,5879,CD125,12,3.96,3.3,Solanum lycopersicum,"Gut-passed, Washed",9/13/23,1,L. catta,Narcissa,7
3238,3238,5904,CD128,1,2.39,1.45,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3239,3239,5905,CD128,2,2.62,1.47,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3240,3240,5906,CD128,3,2.51,1.58,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3241,3241,5907,CD128,4,2.6,1.94,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3242,3242,5908,CD128,5,2.44,1.59,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3243,3243,5909,CD128,6,2.49,1.44,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3244,3244,5910,CD128,7,2.52,1.6,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Fritz,7
3245,3245,5911,CD128,8,2.73,1.58,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3246,3246,5912,CD128,9,2.47,1.52,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3247,3247,5913,CD128,10,2.61,1.58,Selenicereus undatus,Gut-passed,NA,0,L. catta,Fritz,NA
3248,3248,5914,CD128,11,3.45,3.07,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Fritz,7
3249,3249,5915,CD128,12,3.17,2.9,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Fritz,7
3250,3250,5916,CD128,13,3.97,3.13,Solanum lycopersicum,Gut-passed,NA,0,L. catta,Fritz,NA
3251,3251,5917,CD129,1,2.58,1.58,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Fritz,49
3252,3252,5918,CD129,2,2.61,1.65,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Fritz,NA
3253,3253,5919,CD129,3,2.55,1.62,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Fritz,49
3254,3254,5920,CD129,4,2.6,1.62,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Fritz,NA
3255,3255,5921,CD129,5,2.47,1.58,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Fritz,49
3256,3256,5922,CD129,6,2.7,1.65,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Fritz,7
3257,3257,5923,CD129,7,2.64,1.59,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Fritz,7
3258,3258,5924,CD129,8,2.49,1.43,Selenicereus undatus,"Gut-passed, Washed",9/8/23,1,L. catta,Fritz,2
3259,3259,5925,CD129,9,2.53,1.56,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Fritz,NA
3260,3260,5926,CD129,10,2.54,1.52,Selenicereus undatus,"Gut-passed, Washed",9/27/23,1,L. catta,Fritz,21
3261,3261,5927,CD129,11,3.72,2.67,Solanum lycopersicum,"Gut-passed, Washed",9/13/23,1,L. catta,Fritz,7
3262,3262,5928,CD129,12,3.5,3.2,Solanum lycopersicum,"Gut-passed, Washed",9/8/23,1,L. catta,Fritz,2
3263,3263,5929,CD129,13,3.74,2.73,Solanum lycopersicum,"Gut-passed, Washed",9/8/23,1,L. catta,Fritz,2
3264,3264,5930,CD129,14,4.17,3.13,Solanum lycopersicum,"Gut-passed, Washed",9/13/23,1,L. catta,Fritz,7
3265,3265,5931,CD129,15,3.73,3.06,Solanum lycopersicum,"Gut-passed, Washed",9/8/23,1,L. catta,Fritz,2
3266,3266,6149,CD139,1,12.73,5.03,Cucumis melo L.,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3267,3267,6150,CD139,2,9.93,4.06,Cucumis melo L.,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3268,3268,6151,CD139,3,9.81,4.02,Cucumis melo L.,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3269,3269,6152,CD139,4,3.58,2.63,Solanum lycopersicum,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3270,3270,6153,CD139,5,3.8,2.44,Solanum lycopersicum,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3271,3271,6154,CD139,6,3.25,2.16,Solanum lycopersicum,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3272,3272,6155,CD139,7,7.72,4.89,Malus pumila,"Gut-passed, Washed",NA,0,L. catta,Berisades,NA
3273,3273,6156,CD140,1,12.46,4.93,Cucumis melo L.,Gut-passed,10/27/23,1,L. catta,Berisades,9
3274,3274,6157,CD140,2,11.67,4.18,Cucumis melo L.,Gut-passed,NA,0,L. catta,Berisades,NA
3275,3275,6158,CD140,3,12.11,4.29,Cucumis melo L.,Gut-passed,NA,0,L. catta,Berisades,NA
3276,3276,6159,CD140,4,10.64,4.13,Cucumis melo L.,Gut-passed,NA,0,L. catta,Berisades,NA
3277,3277,6160,CD140,5,12.5,4.45,Cucumis melo L.,Gut-passed,10/25/23,1,L. catta,Berisades,7
3278,3278,6161,CD140,6,9.62,4.08,Cucumis melo L.,Gut-passed,10/25/23,1,L. catta,Berisades,7
3279,3279,6162,CD140,7,10,3.6,Cucumis melo L.,Gut-passed,NA,0,L. catta,Berisades,NA
3280,3280,6163,CD140,8,4.09,2.87,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Berisades,7
3281,3281,6164,CD140,9,3.46,2.67,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Berisades,7
3282,3282,6165,CD140,10,4.03,2.48,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Berisades,7
3283,3283,6166,CD140,11,2.83,2.46,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Berisades,7
3284,3284,6167,CD140,12,3.18,2.56,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Berisades,7
3285,3285,6168,CD141,1,10.77,4.09,Cucumis melo L.,"Gut-passed, Washed",10/25/23,1,L. catta,Persephone,7
3286,3286,6169,CD141,2,13.5,4.96,Cucumis melo L.,"Gut-passed, Washed",10/25/23,1,L. catta,Persephone,7
3287,3287,6170,CD141,3,11.61,4.34,Cucumis melo L.,"Gut-passed, Washed",NA,0,L. catta,Persephone,NA
3288,3288,2791,AM082,1,4.08,3.45,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3289,3289,2792,AM082,2,4.34,3.87,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3290,3290,2793,AM082,3,4.75,3.99,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3291,3291,2794,AM082,4,4.47,2.78,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3292,3292,2795,AM082,5,3.56,2.43,Solanum lycopersicum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3293,3293,2807,AM084,1,4.29,3.74,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3294,3294,2808,AM084,2,4.26,3.61,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3295,3295,2809,AM084,3,4.29,3.62,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3296,3296,2810,AM084,4,4.31,3.81,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3297,3297,2811,AM084,5,4.55,3.73,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3298,3298,2812,AM084,6,4.56,3.77,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3299,3299,2813,AM084,7,4.77,3.62,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3300,3300,2814,AM084,8,4.36,3.93,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3301,3301,2815,AM084,9,10.53,4.1,Cucumis melo var. cantalupensis,Gut-passed,3/17/23,1,E. flavifrons,Ranomasina,23
3302,3302,2822,AM083,1,4.53,3.68,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3303,3303,2823,AM083,2,4.57,3.84,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3304,3304,2824,AM083,3,4.24,3.66,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3305,3305,2825,AM083,4,3.53,2.85,Solanum lycopersicum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3306,3306,2830,AM097,1,4.33,3.73,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3307,3307,2831,AM097,2,4.29,3.56,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3308,3308,2832,AM097,3,4.49,3.74,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3309,3309,2833,AM097,4,4.74,3.86,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3310,3310,2834,AM097,5,3.79,2.68,Solanum lycopersicum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3311,3311,2835,AM097,6,2.16,1.27,Actinidia deliciosa,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3312,3312,2836,AM099,1,4.41,3.57,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3313,3313,2840,AM100,1,4.57,3.73,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3314,3314,2841,AM089,1,4.01,3.34,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3315,3315,2842,AM089,2,4.6,3.71,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3316,3316,2843,AM089,3,4.42,3.78,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Ranomasina,NA
3317,3317,2844,AM089,4,10.21,3.77,Cucumis melo var. cantalupensis,Gut-passed,3/29/23,1,E. flavifrons,Ranomasina,35
3318,3318,2845,AM092,1,4.38,3.75,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3319,3319,2846,AM092,2,4.13,3.72,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3320,3320,2847,AM092,3,4.26,3.63,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3321,3321,2848,AM092,4,4.6,3.76,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3322,3322,2849,AM092,5,4.03,3.45,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3323,3323,2850,AM092,6,4.47,3.84,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3324,3324,2851,AM092,7,10.87,4.46,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3325,3325,2852,AM095,1,4.46,3.68,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Ranomasina,9
3326,3326,2853,AM095,2,4.58,3.7,Capsicum annuum,Gut-passed,3/1/23,1,E. flavifrons,Ranomasina,7
3327,3327,2854,AM090,1,4.55,3.92,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3328,3328,2855,AM090,2,3.79,3.67,Capsicum annuum,"Gut-passed, Washed",3/3/23,1,E. flavifrons,Ranomasina,9
3329,3329,2856,AM090,3,4.07,3.93,Capsicum annuum,"Gut-passed, Washed",3/1/23,1,E. flavifrons,Ranomasina,7
3330,3330,2857,AM090,4,3.52,2.99,Solanum lycopersicum,"Gut-passed, Washed",NA,0,E. flavifrons,Ranomasina,NA
3331,3331,2895,AM091,1,4.23,3.71,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Akroyd,9
3332,3332,2896,AM091,2,4.51,4.11,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Akroyd,9
3333,3333,2897,AM091,3,4.19,3.66,Capsicum annuum,Gut-passed,3/8/23,1,E. flavifrons,Akroyd,14
3334,3334,2898,AM091,4,5,3.95,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Akroyd,9
3335,3335,2899,AM093,1,4.17,3.57,Capsicum annuum,Gut-passed,3/3/23,1,E. flavifrons,Akroyd,9
3336,3336,2900,AM093,2,3.8,3.67,Solanum lycopersicum,Gut-passed,3/1/23,1,E. flavifrons,Akroyd,7
3337,3337,49,AM026,1,10.04,4.26,Cucumis melo var. cantalupensis,Gut-passed,2/15/23,1,V. variegata,Bruno,21
3338,3338,50,AM026,3,4.15,3.91,Capsicum annuum,Gut-passed,2/1/23,1,V. variegata,Bruno,7
3339,3339,51,AM026,2,9.64,4.18,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Bruno,NA
3340,3340,1884,DW026,5,10.3,4.22,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/15/23,1,V. variegata,Halley,21
3341,3341,1885,DW026,6,9.69,4.34,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/1/23,1,V. variegata,Halley,7
3342,3342,1886,DW026,11,4.6,3.92,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Halley,7
3343,3343,1887,DW026,12,4.59,3.65,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Halley,7
3344,3344,1888,DW026,1,10.51,4.52,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3345,3345,1889,DW026,2,9.62,4.05,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3346,3346,1890,DW026,3,10.37,4.88,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3347,3347,1891,DW026,4,9.98,4.33,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3348,3348,1892,DW026,7,10.35,4.3,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3349,3349,1893,DW026,8,9.71,4.23,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3350,3350,1894,DW026,9,9.11,3.41,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3351,3351,1895,DW026,10,8.04,3.54,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
3352,3352,82,AM028,4,9.82,4.57,Cucumis melo var. cantalupensis,"Gut-passed, Washed",6/7/23,0,V. variegata,Bruno,133
3353,3353,83,AM028,8,9.92,4.24,Cucumis melo var. cantalupensis,"Gut-passed, Washed",4/25/23,1,V. variegata,Bruno,90
3354,3354,84,AM028,5,10.53,4.68,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/15/23,1,V. variegata,Bruno,49
3355,3355,85,AM028,6,10.43,4.51,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/8/23,1,V. variegata,Bruno,42
3356,3356,86,AM028,1,10.02,4.66,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3357,3357,87,AM028,2,10.2,4.55,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3358,3358,88,AM028,3,8.84,4.72,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3359,3359,89,AM028,7,10.52,4.6,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3360,3360,90,AM028,9,10.15,4.26,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3361,3361,91,AM028,10,10.08,4.33,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3362,3362,92,AM028,11,10.6,4.58,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3363,3363,93,AM028,12,9.53,4.18,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3364,3364,94,AM028,13,9.65,4.54,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3365,3365,95,AM028,2,4.73,4.12,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3366,3366,96,AM028,3,3.99,3.61,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3367,3367,97,AM028,4,4.38,3.73,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3368,3368,98,AM028,5,4.5,3.93,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3369,3369,99,AM028,6,4.82,3.88,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3370,3370,100,AM028,7,4.5,3.76,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3371,3371,101,AM028,8,3.88,3.39,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3372,3372,102,AM028,11,4.54,3.88,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3373,3373,103,AM028,12,4.5,3.95,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3374,3374,104,AM028,13,3.94,2.77,Solanum lycopersicum,"Gut-passed, Washed",2/1/23,1,V. variegata,Bruno,7
3375,3375,105,AM028,1,4.72,3.84,Capsicum annuum,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3376,3376,106,AM028,9,4.61,3.91,Capsicum annuum,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3377,3377,107,AM028,10,4.4,3.55,Capsicum annuum,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3378,3378,108,AM028,14,3.77,2.52,Solanum lycopersicum,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3379,3379,109,AM028,15,3.09,2.54,Solanum lycopersicum,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3380,3380,110,AM028,16,2.06,1.3,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3381,3381,111,AM028,17,2.54,1.61,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Bruno,NA
3382,3382,52,AM027,2,10.12,4.44,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/8/23,1,V. variegata,Halley,42
3383,3383,53,AM027,3,8.9,3.77,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/8/23,1,V. variegata,Halley,42
3384,3384,54,AM027,5,10.28,4.48,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/1/23,1,V. variegata,Halley,35
